item_id,item_type,group_id,value,section,location_kind,location,context,claim_ids,protected
S03.005,sentence,,,"Prognostics, CBM, and Lead-Time Metrics",body,"Prognostics, CBM, and Lead-Time Metrics","(2011) propose a family of prognostic-performance metrics (prognostic horizon, α-λ accuracy, relative accuracy, and timeliness) that explicitly reward early, well-calibrated predictions.",C056,
S03.006,sentence,,,"Prognostics, CBM, and Lead-Time Metrics",body,"Prognostics, CBM, and Lead-Time Metrics",Our onset-relative lead time is in this spirit: it measures warning time relative to a degradation event rather than to an arbitrary positional marker.,,
S03.007,sentence,,,"Prognostics, CBM, and Lead-Time Metrics",body,"Prognostics, CBM, and Lead-Time Metrics","We depart from prior practice in one key respect: we make the false-alarm budget an integral part of the metric’s validity condition rather than a separately reported number, which is precisely what closes the latch-on loophole.",C003;C004,
S03.008,sentence,,,"Prognostics, CBM, and Lead-Time Metrics",body,"Prognostics, CBM, and Lead-Time Metrics","We further provide, to our knowledge, the first formal comparison showing that an ungated prognostic-horizon metric produces a different and operationally misleading detector ranking relative to a false-alarm-budgeted metric (Section 6.11, Table 15).",,
S03.009,sentence,,,"Prognostics, CBM, and Lead-Time Metrics",body,"Prognostics, CBM, and Lead-Time Metrics","The disagreement is not marginal: on IMS the detectors the prognostic horizon ranks first by raw lead (Hotelling T 2, Isolation Forest, and EWMA) each have no valid operating point at a 10% false-alarm budget, while our metric identifies 3σ as the deployable choice.",C056;C062,
S03.009.n01,number,10%,10%,"Prognostics, CBM, and Lead-Time Metrics",body,"Prognostics, CBM, and Lead-Time Metrics","The disagreement is not marginal: on IMS the detectors the prognostic horizon ranks first by raw lead (Hotelling T 2, Isolation Forest, and EWMA) each have no valid operating point at a 10% false-alarm budget, while our metric identifies 3σ as the deployable choice.",,
S03.010,sentence,,,"Prognostics, CBM, and Lead-Time Metrics",body,"Prognostics, CBM, and Lead-Time Metrics",The cost asymmetry between a missed detection and a false alarm has been treated explicitly outside bearing prognostics.,,
S03.011,sentence,,,"Prognostics, CBM, and Lead-Time Metrics",body,"Prognostics, CBM, and Lead-Time Metrics","The Numenta Anomaly Benchmark (Lavin & Ahmad, 2015) scores streaming detectors under an application profile that rewards early detection and penalises false positives, making the same commitment our gate makes in a different domain: that earliness cannot be assessed independently of nuisancealarm behaviour.",C055,
S03.012,sentence,,,"Prognostics, CBM, and Lead-Time Metrics",body,"Prognostics, CBM, and Lead-Time Metrics",The difference is structural.,,
S03.013,sentence,,,"Prognostics, CBM, and Lead-Time Metrics",body,"Prognostics, CBM, and Lead-Time Metrics","That benchmark folds both into a single weighted score, so a detector may trade false alarms against earliness and still rank well; our budget is a validity condition, and an alarm outside it earns no credit that a longer lead can offset.",C003,
S03.014,sentence,,,"Prognostics, CBM, and Lead-Time Metrics",body,"Prognostics, CBM, and Lead-Time Metrics",A parallel line of work revises evaluation itself for time-series detection.,,
S03.015,sentence,,,"Prognostics, CBM, and Lead-Time Metrics",body,"Prognostics, CBM, and Lead-Time Metrics","Tatbul, Lee, Zdonik, Alam, and Gottschlich (2018) generalise precision and recall from points to ranges with a tunable positional bias, so that early detection within an anomalous interval can be rewarded explicitly, and Wu and Keogh (2023) argue that widely used benchmarks admit trivial solutions and overstate progress.",C055,
S03.016,sentence,,,"Prognostics, CBM, and Lead-Time Metrics",body,"Prognostics, CBM, and Lead-Time Metrics","Our metric shares the diagnosis and differs in what it reports: rather than a score on a bounded scale, the gated lead time is a physical quantity— hours of warning—that a maintenance planner can act on directly, and the false-alarm constraint enters as a gate on validity rather than as a weight inside the score.",C003,
S04.001,sentence,,,Anomaly Detectors and Control Charts,body,Anomaly Detectors and Control Charts,"Univariate and multivariate statistical-process-control charts—the 3σ rule, the exponentially weighted moving average (EWMA) (Roberts, 1959), and Hotelling’s T 2 (Hotelling, 1947)—remain workhorses of industrial monitoring (Montgomery, 2009) because they are interpretable and require little training data.",,
S04.002,sentence,,,Anomaly Detectors and Control Charts,body,Anomaly Detectors and Control Charts,"In the unsupervised machinelearning family, Isolation Forest (Liu, Ting, & Zhou, 2008) and the one-class support vector machine (SVM) (Schölkopf, Platt, Shawe-Taylor, Smola, & Williamson, 2001) are widely deployed; deep models such as LSTM autoencoders (Hochreiter & Schmidhuber, 1997; Malhotra et al., 2016; Hundman, Constantinou, Laporte, Colwell, & Soderstrom, 2018) and Deep SVDD (Ruff et al., 2018) have been applied to machine-health monitoring (Zhao et al., 2019).",,
S04.003,sentence,,,Anomaly Detectors and Control Charts,body,Anomaly Detectors and Control Charts,"We evaluate representatives of both the classical and learning families under a single, fixed hyperparameter protocol so that the comparison is about the evaluation and the sampling question, not about detector tuning.",C031,
S04.004,sentence,,,Anomaly Detectors and Control Charts,body,Anomaly Detectors and Control Charts,Relation to published FEMTO/XJTU results.,,
S04.005,sentence,,,Anomaly Detectors and Control Charts,body,Anomaly Detectors and Control Charts,"The FEMTO/PRONOSTIA and XJTU-SY campaigns are best known through the IEEE PHM 2012 challenge and subsequent remaining-useful-life (RUL) studies (Wang, Lei, Li, & Li, 2020; Nectoux et al., 2012), whose leading methods report a RUL-error score on the deliberately truncated Test/Validation copies of the bearings.",C017;C058,
S04.005.n01,number,2012,2012,Anomaly Detectors and Control Charts,body,Anomaly Detectors and Control Charts,"The FEMTO/PRONOSTIA and XJTU-SY campaigns are best known through the IEEE PHM 2012 challenge and subsequent remaining-useful-life (RUL) studies (Wang, Lei, Li, & Li, 2020; Nectoux et al., 2012), whose leading methods report a RUL-error score on the deliberately truncated Test/Validation copies of the bearings.",,
S04.006,sentence,,,Anomaly Detectors and Control Charts,body,Anomaly Detectors and Control Charts,"Those numbers are not directly comparable to ours for two structural reasons: (i) they estimate a continuous RUL on runs with no observed failure, whereas our metric measures early-warning lead time on the complete run-to-failure trajectory and gates it on a pre-onset false-alarm budget; and (ii) they do not report a false-alarm rate at all, so a method’s RUL score says nothing about whether its alarm would survive our τ gate—the very quantity we argue is decisive.",C058,
S04.007,sentence,,,Anomaly Detectors and Control Charts,body,Anomaly Detectors and Control Charts,"We therefore do not tabulate their RUL scores against our lead times, which would be a category error.",C058,
S04.008,sentence,,,Anomaly Detectors and Control Charts,body,Anomaly Detectors and Control Charts,"The classic normalized-RMS health-indicator with a first-prediction-time threshold—the workhorse baseline underlying most of that literature—is represented here by our rms_trend detector, evaluated under the same gated metric as every other method; re-evaluating specific published architectures under the gated metric (which requires their original code) is left as future work.",C084;C122,
S04.009,sentence,,,Anomaly Detectors and Control Charts,body,Anomaly Detectors and Control Charts,The pairing of detection delay with a false-alarm constraint is the founding formulation of sequential change detection.,,
S04.010,sentence,,,Anomaly Detectors and Control Charts,body,Anomaly Detectors and Control Charts,"Lorden (1971) posed the minimax problem of minimising worst-case detection delay subject to a lower bound on the average run length to false alarm, and Moustakides (1986) later showed that the cumulative sum (CUSUM) chart of Page (1954) is exactly optimal under that criterion; Pollak (1985) gives the corresponding result for a revised delay measure.",C055,
S04.011,sentence,,,Anomaly Detectors and Control Charts,body,Anomaly Detectors and Control Charts,"Our gate inherits the same premise and applies it at a different stage: that theory constrains the false-alarm rate when a detector is designed, by choosing a threshold that meets a stated run-length bound, whereas we impose it when a detector is scored, against a rate measured on the data.",,
